Generation,Best_Pearson_r,Population_Mean_r,Weight_RTT,Weight_UTIL
364,0.7663794384225203,0.7662860087911063,0.5809454832250976,0.4190545167749023
365,0.7663794384225203,0.7662972772367536,0.5809454832250976,0.4190545167749023
366,0.7663794384225203,0.7663082932369536,0.5809454832250976,0.4190545167749023
367,0.7663794384225203,0.7662939029020202,0.5809454832250976,0.4190545167749023
368,0.7663794384225203,0.7662954034329863,0.5809454832250976,0.4190545167749023
369,0.7663794384225203,0.7662980775830682,0.5809454832250976,0.4190545167749023
370,0.7663794384225203,0.766304202005905,0.5809454832250976,0.4190545167749023
371,0.7663794384225203,0.7663110845050389,0.5809454832250976,0.4190545167749023
372,0.7663794384225203,0.766327030836359,0.5809454832250976,0.4190545167749023
373,0.7663794384225203,0.7663125978615241,0.5809454832250976,0.4190545167749023
374,0.7663794384225203,0.766295193367003,0.5809454832250976,0.4190545167749023
375,0.7663794384225203,0.7663019228794701,0.5809454832250976,0.4190545167749023
376,0.7663794384225203,0.7663138635010871,0.5809454832250976,0.4190545167749023
377,0.7663794384225203,0.7663140484363391,0.5809454832250976,0.4190545167749023
378,0.7663794384225203,0.7663201314359523,0.5809454832250976,0.4190545167749023
379,0.7663794384225203,0.7663103747910789,0.5809454832250976,0.4190545167749023
380,0.7663794384225203,0.7663028883618399,0.5809454832250976,0.4190545167749023
381,0.7663794384225203,0.7663194123561512,0.5809454832250976,0.4190545167749023
382,0.7663794384225203,0.7663317066118708,0.5809454832250976,0.4190545167749023
383,0.7663794384225203,0.7663312034804415,0.5809454832250976,0.4190545167749023
384,0.7663794384225203,0.766312985842714,0.5809454832250976,0.4190545167749023
385,0.7663794384225203,0.7663335071736513,0.5809454832250976,0.4190545167749023
386,0.7663794384225203,0.7663186159667255,0.5809454832250976,0.4190545167749023
387,0.7663794384225203,0.7663020233925696,0.5809454832250976,0.4190545167749023
388,0.7663794384225203,0.7663323089982549,0.5809454832250976,0.4190545167749023
389,0.7663794384225203,0.7663023260541459,0.5809454832250976,0.4190545167749023
390,0.7663794384225203,0.7663385795836337,0.5809454832250976,0.4190545167749023
391,0.7663794384225203,0.7663113874555796,0.5809454832250976,0.4190545167749023
392,0.7663794384225203,0.7663267684032572,0.5809454832250976,0.4190545167749023
393,0.7663794384225203,0.7663289864215613,0.5809454832250976,0.4190545167749023
394,0.7663794384225203,0.7663132553183398,0.5809454832250976,0.4190545167749023
395,0.7663794384225203,0.7663244999135435,0.5809454832250976,0.4190545167749023
396,0.7663794384225203,0.7663251393690036,0.5809454832250976,0.4190545167749023
397,0.7663794384225203,0.7663329150345877,0.5809454832250976,0.4190545167749023
398,0.7663794384225203,0.7663193315126083,0.5809454832250976,0.4190545167749023
399,0.7663794384225203,0.76633327547336,0.5809454832250976,0.4190545167749023
400,0.7663794384225203,0.7663191586674276,0.5809454832250976,0.4190545167749023
401,0.7663794384225203,0.7663333238600931,0.5809454832250976,0.4190545167749023
402,0.7663794384225203,0.7663199685365644,0.5809454832250976,0.4190545167749023
403,0.7663794384225203,0.7663158952532365,0.5809454832250976,0.4190545167749023
404,0.7663794384225203,0.7663437335057119,0.5809454832250976,0.4190545167749023
405,0.7663794384225203,0.7663313687164909,0.5809454832250976,0.4190545167749023
406,0.7663794384225203,0.7663368141822942,0.5809454832250976,0.4190545167749023
407,0.7663794384225203,0.7663185888742581,0.5809454832250976,0.4190545167749023
408,0.7663794384225203,0.7663361794496326,0.5809454832250976,0.4190545167749023
409,0.7663794384225203,0.7663483408301355,0.5809454832250976,0.4190545167749023
410,0.7663794384225203,0.7663174470030385,0.5809454832250976,0.4190545167749023
411,0.7663794384225203,0.7663450977988906,0.5809454832250976,0.4190545167749023
412,0.7663794384225203,0.7663302893922908,0.5809454832250976,0.4190545167749023
413,0.7663794384225203,0.7663469457310874,0.5809454832250976,0.4190545167749023
414,0.7663794384225203,0.766337935000427,0.5809454832250976,0.4190545167749023
415,0.7663794384225203,0.7663325465229629,0.5809454832250976,0.4190545167749023
416,0.7663794384225203,0.7663359995101379,0.5809454832250976,0.4190545167749023
417,0.7663794384225203,0.7663361548820934,0.5809454832250976,0.4190545167749023
418,0.7663794384225203,0.7663254952717748,0.5809454832250976,0.4190545167749023
419,0.7663794384225203,0.7663330120141747,0.5809454832250976,0.4190545167749023
420,0.7663794384225203,0.766323457872816,0.5809454832250976,0.4190545167749023
421,0.7663794384225203,0.7663439331590618,0.5809454832250976,0.4190545167749023
422,0.7663794384225203,0.7663372127846146,0.5809454832250976,0.4190545167749023
423,0.7663794384225203,0.7663392863411469,0.5809454832250976,0.4190545167749023
424,0.7663794384225203,0.7663411792903128,0.5809454832250976,0.4190545167749023
425,0.7663794384225203,0.7663218416025697,0.5809454832250976,0.4190545167749023
426,0.7663794384225203,0.7663461973087209,0.5809454832250976,0.4190545167749023
427,0.7663794384225203,0.7663351904791931,0.5809454832250976,0.4190545167749023
428,0.7663794384225203,0.7663416495010338,0.5809454832250976,0.4190545167749023
429,0.7663794384225203,0.7663331137442041,0.5809454832250976,0.4190545167749023
430,0.7663794384225203,0.7663427181169606,0.5809454832250976,0.4190545167749023
431,0.7663794384225203,0.7663366393242296,0.5809454832250976,0.4190545167749023
432,0.7663794384225203,0.766336409932363,0.5809454832250976,0.4190545167749023
433,0.7663794384225203,0.7663396649371466,0.5809454832250976,0.4190545167749023
434,0.7663794384225203,0.7663512431780435,0.5809454832250976,0.4190545167749023
435,0.7663794384225203,0.7663358716796888,0.5809454832250976,0.4190545167749023
436,0.7663794384225203,0.766349389109139,0.5809454832250976,0.4190545167749023
437,0.7663794384225203,0.7663459151204141,0.5809454832250976,0.4190545167749023
438,0.7663794384225203,0.7663429068562649,0.5809454832250976,0.4190545167749023
439,0.7663794384225203,0.7663432014340155,0.5809454832250976,0.4190545167749023
440,0.7663794384225203,0.7663510409614798,0.5809454832250976,0.4190545167749023
441,0.7663794384225203,0.7663482955176877,0.5809454832250976,0.4190545167749023
442,0.7663794384225203,0.7663433705426849,0.5809454832250976,0.4190545167749023
443,0.7663794384225203,0.7663521482576625,0.5809454832250976,0.4190545167749023
444,0.7663794384225203,0.7663424568881128,0.5809454832250976,0.4190545167749023
445,0.7663794384225203,0.7663495447864305,0.5809454832250976,0.4190545167749023
446,0.7663794384225203,0.7663432832114297,0.5809454832250976,0.4190545167749023
447,0.7663794384225203,0.7663422042595206,0.5809454832250976,0.4190545167749023
448,0.7663794384225203,0.7663515857420764,0.5809454832250976,0.4190545167749023
449,0.7663794384225203,0.7663529152269783,0.5809454832250976,0.4190545167749023
450,0.7663794384225203,0.7663466933932132,0.5809454832250976,0.4190545167749023
451,0.7663794384225203,0.7663536700454129,0.5809454832250976,0.4190545167749023
452,0.7663794384225203,0.7663510094888872,0.5809454832250976,0.4190545167749023
453,0.7663794384225203,0.7663549059760888,0.5809454832250976,0.4190545167749023
454,0.7663794384225203,0.7663491892568844,0.5809454832250976,0.4190545167749023
455,0.7663794384225203,0.7663613234428379,0.5809454832250976,0.4190545167749023
456,0.7663794384225203,0.76635392473932,0.5809454832250976,0.4190545167749023
457,0.7663794384225203,0.7663578206172428,0.5809454832250976,0.4190545167749023
458,0.7663794384225203,0.7663548892464942,0.5809454832250976,0.4190545167749023
459,0.7663794384225203,0.7663511324121723,0.5809454832250976,0.4190545167749023
460,0.7663794384225203,0.7663586992907516,0.5809454832250976,0.4190545167749023
461,0.7663794384225203,0.7663518499175901,0.5809454832250976,0.4190545167749023
462,0.7663794384225203,0.7663512942917439,0.5809454832250976,0.4190545167749023
463,0.7663794384225203,0.7663557309326288,0.5809454832250976,0.4190545167749023
464,0.7663794384225203,0.7663510646733138,0.5809454832250976,0.4190545167749023
465,0.7663794384225203,0.7663571694686008,0.5809454832250976,0.4190545167749023
466,0.7663794384225203,0.7663598739000822,0.5809454832250976,0.4190545167749023
467,0.7663794384225203,0.7663606236922816,0.5809454832250976,0.4190545167749023
468,0.7663794384225203,0.766354761463121,0.5809454832250976,0.4190545167749023
469,0.7663794384225203,0.7663591038465511,0.5809454832250976,0.4190545167749023
470,0.7663794384225203,0.7663562954072084,0.5809454832250976,0.4190545167749023
471,0.7663794384225203,0.7663558311129025,0.5809454832250976,0.4190545167749023
472,0.7663794384225203,0.7663643382887807,0.5809454832250976,0.4190545167749023
473,0.7663794384225203,0.7663611422484873,0.5809454832250976,0.4190545167749023
474,0.7663794384225203,0.766363266372794,0.5809454832250976,0.4190545167749023
475,0.7663794384225203,0.7663582038038108,0.5809454832250976,0.4190545167749023
476,0.7663794384225203,0.7663585410848668,0.5809454832250976,0.4190545167749023
477,0.7663794384225203,0.766358923603385,0.5809454832250976,0.4190545167749023
478,0.7663794384225203,0.7663620505374034,0.5809454832250976,0.4190545167749023
479,0.7663794384225203,0.7663638382579858,0.5809454832250976,0.4190545167749023
480,0.7663794384225203,0.7663622487920533,0.5809454832250976,0.4190545167749023
481,0.7663794384225203,0.7663577239031584,0.5809454832250976,0.4190545167749023
482,0.7663794384225203,0.7663579937414593,0.5809454832250976,0.4190545167749023
483,0.7663794384225203,0.7663661349298871,0.5809454832250976,0.4190545167749023
484,0.7663794384225203,0.7663596973258064,0.5809454832250976,0.4190545167749023
485,0.7663794384225203,0.7663604659161692,0.5809454832250976,0.4190545167749023
486,0.7663794384225203,0.7663599751830816,0.5809454832250976,0.4190545167749023
487,0.7663794384225203,0.766363322680067,0.5809454832250976,0.4190545167749023
488,0.7663794384225203,0.7663630136026383,0.5809454832250976,0.4190545167749023
489,0.7663794384225203,0.7663656519815752,0.5809454832250976,0.4190545167749023
490,0.7663794384225203,0.7663670146004831,0.5809454832250976,0.4190545167749023
491,0.7663794384225203,0.7663655309535384,0.5809454832250976,0.4190545167749023
492,0.7663794384225203,0.7663694698741618,0.5809454832250976,0.4190545167749023
493,0.7663794384225203,0.7663675308977282,0.5809454832250976,0.4190545167749023
494,0.7663794384225203,0.7663672955495479,0.5809454832250976,0.4190545167749023
495,0.7663794384225203,0.7663682815929617,0.5809454832250976,0.4190545167749023
496,0.7663794384225203,0.7663694372812279,0.5809454832250976,0.4190545167749023
497,0.7663794384225203,0.7663702871330946,0.5809454832250976,0.4190545167749023
498,0.7663794384225203,0.7663661204893903,0.5809454832250976,0.4190545167749023
499,0.7663794384225203,0.7663700052591376,0.5809454832250976,0.4190545167749023
500,0.7663794384225203,0.766364981206997,0.5809454832250976,0.4190545167749023
